id,name,naver_place_id,website,address,sido,sggu,dong,region,chain_group
2907,바롬의원,11864986,http://www.varomclinic.co.kr/,서울특별시 서초구 강남대로 415 대동빌딩7층,서울,서초구,서초동,서울/서초구,
2917,밴셀의원,1388103391,https://www.vencellclinic.com/,"서울특별시 서초구 강남대로 597 진미선빌딩 2, 5층",서울,서초구,잠원동,서울/서초구,
525,벨뷰의원,1304716209,http://bellebeau.co.kr/,"서울특별시 서초구 서초대로77길 9 강남누드죤빌딩 601, 602호",서울,서초구,서초동,서울/서초구,
1514,샤인의원,1476318926,http://shineclinic7.com/,서울특별시 서초구 신반포로 339 바바논현빌딩 2층 213호,서울,서초구,잠원동,서울/서초구,
529,세예의원,1329443938,https://seyeclinic.com/ko,서울특별시 서초구 서초대로77길 55 에이프로스퀘어 10층,서울,서초구,서초동,서울/서초구,
1516,소이의원,1844720694,https://www.soiclinic24.co.kr/,서울특별시 서초구 강남대로 563 7층,서울,서초구,잠원동,서울/서초구,
573,시안의원,33509701,http://www.cyanclinic.com/,서울특별시 서초구 강남대로 439 8층,서울,서초구,서초동,서울/서초구,
3106,오션의원,1236380561,https://gangnam.oceanclinic.co.kr/,"서울특별시 서초구 강남대로 363 363강남타워 6,7층",서울,서초구,서초동,서울/서초구,
1523,키올의원,1680275454,https://kyol.world,서울특별시 서초구 강남대로101길 11 태양빌딩 3층,서울,서초구,잠원동,서울/서초구,
610,포엔의원,2005791982,https://poenclinic.kr/,서울특별시 서초구 강남대로 439 6층,서울,서초구,서초동,서울/서초구,
613,브이의원 강남,2000777650,https://gangnam.vbeauty.co.kr/,서울특별시 서초구 강남대로 441 15층,서울,서초구,서초동,서울/서초구,
568,뽀송의원 강남,1139809541,https://pposong.clinic,서울특별시 서초구 강남대로 429 7층,서울,서초구,서초동,서울/서초구,
3021,아윤의원 강남,2060744426,http://ayunclinic.com,서울특별시 서초구 강남대로 441 7층,서울,서초구,서초동,서울/서초구,
3054,여름의원 강남,1306308215,http://www.summerclinic.co.kr/,서울특별시 서초구 강남대로 407 OPUS407 10층 여름의원,서울,서초구,서초동,서울/서초구,
546,유픽의원 강남,1600894659,https://gn.upicclinic.com/Board/event,서울특별시 서초구 강남대로 403 5층,서울,서초구,서초동,서울/서초구,
1520,밴스의원 신사역,1191519587,https://sinsa.vandsclinic.co.kr/,서울특별시 서초구 강남대로 597 진미선빌딩 5층,서울,서초구,잠원동,서울/서초구,vandsclinic
547,톤즈의원 강남역,2063637651,https://www.tonesclinic.co.kr/gangnam?lang=ko,서울특별시 서초구 강남대로 403 9층,서울,서초구,서초동,서울/서초구,
2979,셀린의원 강남역점,2016805586,https://www.cellinclinic9.com,서울특별시 서초구 서초대로73길 9 타임빌딩 3층 셀린의원,서울,서초구,서초동,서울/서초구,
2707,글로우의원,1291514703,https://www.glowclinic.co.kr/,서울특별시 서초구 강남대로 337 11층,서울,서초구,서초동,서울/서초구,
564,나세르의원,33461172,http://petitnacer.com,서울특별시 서초구 강남대로 435 주류성빌딩 11층 나세르의원,서울,서초구,서초동,서울/서초구,
1277,뉴스타의원,345462873,http://newstarclinic.co.kr/,서울특별시 서초구 강남대로 531 B722 빌딩 11층~14층,서울,서초구,반포동,서울/서초구,
2743,다올린의원,1687821807,http://daolin.co.kr/,서울특별시 서초구 서초대로 3-4 방배디오슈페리움 1차 302호,서울,서초구,방배동,서울/서초구,
550,다이아의원,1729475514,http://www.diaclinic.co.kr,서울특별시 서초구 강남대로 411 ds타워 11층,서울,서초구,서초동,서울/서초구,
504,닥터방의원,72491240,http://doctorbang.co.kr/main/ko/index.html,서울특별시 서초구 남부순환로 2349-13 예술전당타워 3층,서울,서초구,서초동,서울/서초구,
2750,닥터봄의원,408333644,http://www.doctorbom.co.kr/,서울특별시 서초구 강남대로65길 1 8층,서울,서초구,서초동,서울/서초구,
2776,더블유의원,33618063,http://www.wclinics.co.kr/,서울특별시 서초구 강남대로 435 주류성빌딩 8층 W클리닉의원 강남역점,서울,서초구,서초동,서울/서초구,
2777,더빛나의원,1275280379,https://thebitnaclinic.com/,서울특별시 서초구 서초대로77길 9 8층 802호,서울,서초구,서초동,서울/서초구,
554,더왈츠의원,1186332827,https://thewalts.co.kr/,서울특별시 서초구 강남대로 415 대동빌딩 8층,서울,서초구,서초동,서울/서초구,
1519,더이뻐의원,2021696669,https://www.theippo.co.kr,서울특별시 서초구 나루터로 80 3층,서울,서초구,잠원동,서울/서초구,
1442,도자기의원,2027205687,https://www.dojagiclinic.com/,서울특별시 서초구 강남대로 531 B722 빌딩 2-3층 도자기의원,서울,서초구,반포동,서울/서초구,
1525,듀이디의원,2044825092,http://www.dewydclinic.com/,서울특별시 서초구 강남대로 621 케이타워 4층 듀이디의원,서울,서초구,잠원동,서울/서초구,
531,디아르의원,2068846141,https://www.diarclinic.com,서울특별시 서초구 강남대로69길 8 케이아이타워 10층,서울,서초구,서초동,서울/서초구,
2811,라포엘의원,1153013447,https://rappoelclinic.co.kr/,서울특별시 서초구 서초대로77길 24 5층,서울,서초구,서초동,서울/서초구,
2832,리브힙의원,2029520414,https://www.libhibclinic.com,서울특별시 서초구 강남대로 407 9층 리브힙의원 LIBHIB Clinic,서울,서초구,서초동,서울/서초구,
1517,리치미의원,12929433,http://reachmi.co.kr/,서울특별시 서초구 강남대로 589 멀버리 힐스 1동(메디컬타워) 702호,서울,서초구,잠원동,서울/서초구,
508,리필업의원,13116471,http://www.refeelup.com/,서울특별시 서초구 신반포로 177 반포쇼핑타운 3동 301호,서울,서초구,잠원동,서울/서초구,
1515,리필톡의원,1110539975,http://lifilltoxclinic.com/,서울특별시 서초구 강남대로 557 6층,서울,서초구,잠원동,서울/서초구,
534,메이슨의원,1053189747,https://masonclinic.kr/,서울특별시 서초구 서초대로77길 39 MK빌딩 3층,서울,서초구,서초동,서울/서초구,
536,메이필의원,1297476483,http://www.meifill.co.kr,서울특별시 서초구 강남대로 423 한승빌딩 8층,서울,서초구,서초동,서울/서초구,
2867,모먼트의원,1877305350,http://momentclinic.com/,서울특별시 서초구 강남대로 423 한승빌딩 9층,서울,서초구,서초동,서울/서초구,
2903,미케이의원,1155277599,http://mikclinic.com/,서울특별시 서초구 서초대로77길 24 4층,서울,서초구,서초동,서울/서초구,
513,민에스의원,12048455,http://www.min-s-clinic.com/,서울특별시 서초구 효령로60길 21,서울,서초구,서초동,서울/서초구,
551,벨리셀의원,2055484700,https://gangnam.vellicellclinic.com/,서울특별시 서초구 강남대로 407 3~4층,서울,서초구,서초동,서울/서초구,
678,블랑쥬의원,1494037379,http://www.blancjou.com,서울특별시 서초구 강남대로 445 우신빌딩 4층 5층,서울,서초구,서초동,서울/서초구,
499,비앤유의원,12055664,http://www.bnuclinic.com/,서울특별시 서초구 방배로 81 유경빌딩 3층,서울,서초구,방배동,서울/서초구,
540,아르필의원,1210996160,http://arfill.com,서울특별시 서초구 서초대로77길 24 강남지웰타워2 8층,서울,서초구,서초동,서울/서초구,
569,아우름의원,31311504,http://www.aurumclinic.co.kr/,서울특별시 서초구 강남대로 429 802호,서울,서초구,서초동,서울/서초구,
520,에르네의원,1483028719,http://www.herneclinic.com,"서울특별시 서초구 서초대로77길 59 B1, 3F",서울,서초구,서초동,서울/서초구,
494,에센셜의원,1898654892,https://www.essentialclinic.co.kr/,서울특별시 서초구 방배천로2길 10 JBI빌딩 8층,서울,서초구,방배동,서울/서초구,
517,엘로페의원,2065176795,https://elrophe.com,"서울특별시 서초구 서초대로 347 서초크로바타워, 4층",서울,서초구,서초동,서울/서초구,
3048,엘리야의원,2097000932,https://elliyaclinic.com,서울특별시 서초구 서초대로78길 26 4층,서울,서초구,서초동,서울/서초구,
3087,영영영의원,1454943334,https://www.000clinic.com,서울특별시 서초구 강남대로 509 하늘안과빌딩 B동 7층,서울,서초구,반포동,서울/서초구,
519,오르타의원,1166403466,https://www.ortaclinic.com/ko,서울특별시 서초구 강남대로69길 10 서호빌딩 3층,서울,서초구,서초동,서울/서초구,
506,웰스킨의원,34079081,http://www.wellskinclinic.net/,서울특별시 서초구 반포대로 291 원베일리스퀘어 531~534호,서울,서초구,반포동,서울/서초구,
3121,위드셀의원,1511560301,http://misfillclinic.com/,서울특별시 서초구 서초대로 397 3층 302호,서울,서초구,서초동,서울/서초구,
527,케이셀의원,1232665831,http://kcellclinic.co.kr/,서울특별시 서초구 서초대로77길 3 아라타워 2층,서울,서초구,서초동,서울/서초구,
1513,트윙클의원,31144096,http://www.twinkleclinic.com,서울특별시 서초구 강남대로 535 프린스타워 2층,서울,서초구,반포동,서울/서초구,
1254,프리아의원,1295597281,https://www.pria.clinic,서울특별시 서초구 강남대로 349 우남빌딩 13층,서울,서초구,서초동,서울/서초구,
535,플래뉴의원,1802597518,https://www.planewclinic.com/,서울특별시 서초구 서초대로78길 22 4층,서울,서초구,서초동,서울/서초구,
1526,핑슬림의원,19952629,https://pingclinic.kr,서울특별시 서초구 강남대로 212 보은빌딩 8층 핑슬림,서울,서초구,양재동,서울/서초구,
3296,허스킨의원,20364952,http://www.rbskin.com,서울특별시 서초구 방배로 177,서울,서초구,방배동,서울/서초구,
2709,기브미의원 강남,1183997065,http://givemedr.com/,서울특별시 서초구 강남대로 439 1201호,서울,서초구,서초동,서울/서초구,
690,네스트의원 강남,1073877207,http://www.nestclinic.kr/,"서울특별시 서초구 강남대로 453 4, 5층",서울,서초구,서초동,서울/서초구,
2678,리쥬엘의원 강남,1813694373,https://gangnam.rejuel.com/,서울특별시 서초구 강남대로 403 8층,서울,서초구,서초동,서울/서초구,
510,메이린의원 반포,1257565361,https://maylin.co.kr/banpo/,서울특별시 서초구 사평대로 205 센트럴시티 파미에스테이션 1층,서울,서초구,반포동,서울/서초구,
571,미앤미의원 강남,12008415,http://gn.branch.mimimi.co.kr/event/event_list.php,서울특별시 서초구 강남대로 439 유화빌딩 9층 901호,서울,서초구,서초동,서울/서초구,mimimi
545,베러미의원 강남,1191445503,https://gangnam.bettermeclinic.co.kr/,서울특별시 서초구 강남대로 403 11층,서울,서초구,서초동,서울/서초구,
1524,베일러의원 신사,1165583764,https://bailorclinic.com/,서울특별시 서초구 강남대로 617 대양빌딩 4층,서울,서초구,잠원동,서울/서초구,
515,블리스의원 반포,1109875748,https://www.fybliss-clinic.com,서울특별시 서초구 서초중앙로 238 3층 305호 블리스의원,서울,서초구,반포동,서울/서초구,
3252,테이아의원 강남,2053205771,https://www.theiaclinic.co.kr/kr,"서울특별시 서초구 강남대로 407 14층, 15층",서울,서초구,서초동,서울/서초구,
3013,아르떼의원 서초 본원,1271648307,http://www.arteclinic.co.kr/,서울특별시 서초구 서초중앙로 113 영한빌딩 4층,서울,서초구,서초동,서울/서초구,
555,리버스의원 강남역,20766802,http://www.reverseclinic.com/,서울특별시 서초구 강남대로 415 대동빌딩,서울,서초구,서초동,서울/서초구,
532,리베리의원 강남점,2076747704,https://gn.reberryclinic.com,"서울특별시 서초구 강남대로69길 8 케이아이타워 지하1, 2층",서울,서초구,서초동,서울/서초구,
556,리앤영의원 강남역,35727092,https://www.reandyoungclinic.co.kr,서울특별시 서초구 강남대로 415 대동빌딩 6층,서울,서초구,서초동,서울/서초구,
538,미엘르의원 강남점,20697841,http://www.mielleclinic.com/,서울특별시 서초구 강남대로79길 16 4층,서울,서초구,반포동,서울/서초구,
497,피어봄의원 이수역,13330174,http://sc.pieobom.com/,서울특별시 서초구 동작대로 132 안석빌딩 6층,서울,서초구,방배동,서울/서초구,
2791,데이원의원 강남본점,1447475135,https://gangnam.dayoneclinic.co.kr/sub/main/main.asp,서울특별시 서초구 강남대로 437,서울,서초구,서초동,서울/서초구,
537,블리비의원 강남역점,1086421561,http://www.velyb.kr,서울특별시 서초구 강남대로 423 한승빌딩 3층,서울,서초구,서초동,서울/서초구,
557,유앤미의원 강남본점,31068065,https://www.knyounmeclinic.co.kr/,서울특별시 서초구 강남대로 415 대동빌딩 14층,서울,서초구,서초동,서울/서초구,
526,아비쥬의원 강남역본관,1085047679,http://www.abijouclinickn.com,"서울특별시 서초구 서초대로77길 9 3, 11, 13층",서울,서초구,서초동,서울/서초구,
553,강남다움의원,2070871050,http://gd-clinic.com/,서울특별시 서초구 강남대로 419 지하2층,서울,서초구,서초동,서울/서초구,
530,강남비비의원,1879958636,https://viiviiclinic.com,서울특별시 서초구 서초대로77길 5 4층,서울,서초구,서초동,서울/서초구,
522,강남엔비의원,1096944354,http://www.envyclinic.co.kr,서울특별시 서초구 서초대로77길 17 801호,서울,서초구,서초동,서울/서초구,
518,닥터은빛의원,1995593727,https://www.dreunvit.com,서울특별시 서초구 남부순환로337가길 71 마인즈그라운드 빌딩 6층 닥터은빛의원,서울,서초구,서초동,서울/서초구,
1444,닥터케빈의원,1939772755,https://www.dr-kevin.com/clinicInfoDrK/intro.php,서울특별시 서초구 강남대로 535 3층 닥터케빈 / B1층 텐바디업,서울,서초구,반포동,서울/서초구,
2774,더바디쉼의원,1707070138,https://thebodyshim.com/,서울특별시 서초구 서초대로74길 45 ENDEAVOR TOWER 11층,서울,서초구,서초동,서울/서초구,
516,더웰니스의원,1084261604,https://thewellnessclinic.co.kr/,서울특별시 서초구 신반포로 219 8동 2층 1~2호,서울,서초구,잠원동,서울/서초구,
502,르에이치의원,1292202722,http://www.lehclinic.co.kr,서울특별시 서초구 사평대로18길 5 위너빌딩 2층,서울,서초구,반포동,서울/서초구,
511,메디라인의원,13438381,http://emediline.co.kr/,서울특별시 서초구 서초대로 302,서울,서초구,서초동,서울/서초구,
611,메종드엠의원,1620920071,https://mdem.co.kr,"서울특별시 서초구 강남대로 433 성우빌딩 3, 4층",서울,서초구,서초동,서울/서초구,
2660,쁨글로벌의원,1844344590,https://global.ppeum.com/?lan=global_eng,서울특별시 서초구 서초대로77길 55 201호~215호,서울,서초구,서초동,서울/서초구,
507,새론바디의원,1324821191,http://saeronbody-clinic.com/,서울특별시 서초구 서초대로 270 서보빌딩 2층,서울,서초구,서초동,서울/서초구,
560,세븐레마의원,37917826,https://sites.google.com/view/7rema,서울특별시 서초구 강남대로 449-3 보보 빌딩 3층,서울,서초구,서초동,서울/서초구,
3006,신사에그의원,1103320291,https://eggclinic.co.kr/,"서울특별시 서초구 강남대로 613 3, 5, 6(접수), 7층",서울,서초구,잠원동,서울/서초구,
501,아너스킨의원,2022751437,https://honorskinclinic.com,서울특별시 서초구 방배로 43 3층,서울,서초구,방배동,서울/서초구,
3074,연세셀즈의원,1120188370,https://www.cellzclinic.com/,서울특별시 서초구 서초대로 302 11층,서울,서초구,서초동,서울/서초구,
608,크크서울의원,21646936,https://kkseoul.com/,서울특별시 서초구 강남대로 439 7층 크크서울의원,서울,서초구,서초동,서울/서초구,
1886,해피부과의원,13078003,http://www.haeskin.com/,서울특별시 서초구 잠원로4길 50 2동(서관) 5층 504~509호,서울,서초구,잠원동,서울/서초구,
659,아이필유의원 강남,1004046213,http://ifeelu.kr/,서울특별시 서초구 강남대로 437 대원빌딩 8층,서울,서초구,서초동,서울/서초구,
558,톡스앤필의원 강남,21587581,http://www.toxnfill1.com/eventServiceInfo.php?c=2833,"서울특별시 서초구 강남대로 415 대동빌딩 10, 11층 톡스앤필의원 강남",서울,서초구,서초동,서울/서초구,
1518,플래티넘의원 신사,1478354860,https://bit.ly/3IGIG25,서울특별시 서초구 강남대로 589 멀버리힐스 메디컬빌딩 5층,서울,서초구,잠원동,서울/서초구,
500,미앤아이의원 방배점,13336152,http://www.bb-meiclinic.co.kr/,서울특별시 서초구 방배로 76 머리재빌딩,서울,서초구,방배동,서울/서초구,
493,뷰티스톤의원 이수역,1774304623,http://www.beautystoneisu.com,서울특별시 서초구 서초대로 2 이수파이브 6층,서울,서초구,방배동,서울/서초구,
2997,스키니크의원 강남역점,21033658,http://www.skinique.co.kr/,서울특별시 서초구 강남대로69길 10 서호빌딩 4층 스키니크의원,서울,서초구,서초동,서울/서초구,
2962,서울에스의원 서초교대역,37572580,http://www.seoulsclinic.co.kr/,서울특별시 서초구 서초대로 307 장안빌딩 가동 4층,서울,서초구,서초동,서울/서초구,
1253,메디큐브의원 강남신논현역,702351732,http://medicubeclinic.com/en/index.asp,서울특별시 서초구 강남대로 463 리젠메디컬타워 6층 메디큐브의원 강남점,서울,서초구,서초동,서울/서초구,
2683,강남아이디의원,1010494019,https://gn.idclinic.co.kr/,서울특별시 서초구 강남대로 437 11층,서울,서초구,서초동,서울/서초구,
1661,강한피부과의원,11559740,http://www.kangskin.co.kr/,서울특별시 서초구 서초대로 304 강한미크리닉빌딩,서울,서초구,서초동,서울/서초구,
2767,더아름다운의원,2069645030,http://www.beautifulclinic.net,서울특별시 서초구 강남대로 545-12 2층,서울,서초구,반포동,서울/서초구,
1906,라인피부과의원,11659109,http://www.skinline.co.kr/,서울특별시 서초구 강남대로 543 국전빌딩 5층,서울,서초구,반포동,서울/서초구,
2814,레디피부과의원,1710790208,https://www.redi-skin.com/,"서울특별시 서초구 방배로 105 디엠타워 2관 4층, 5층",서울,서초구,방배동,서울/서초구,
2925,봄스피부과의원,35849243,http://www.bomsskin.com,서울특별시 서초구 서초대로 356 서초지웰타워 10층,서울,서초구,서초동,서울/서초구,
1522,비오페이스의원,34043537,https://bioface.kr/,서울특별시 서초구 강남대로 605 10층,서울,서초구,잠원동,서울/서초구,
514,연세청아린의원,1370371904,https://www.calclinic.co.kr/,서울특별시 서초구 서초중앙로24길 27 G5센트럴프라자 2층 227호,서울,서초구,서초동,서울/서초구,
496,연세탑뷰티의원,11492354,http://www.sbclinic.kr/,서울특별시 서초구 동작대로 118 예다인프라자빌딩 5층 502호,서울,서초구,방배동,서울/서초구,
1900,예인피부과의원,11724353,http://yeinskin.com/,서울특별시 서초구 강남대로 421 삼영빌딩 5층,서울,서초구,서초동,서울/서초구,
1530,이은피부과의원,1244563795,http://www.le-derma.com,서울특별시 서초구 방배로36길 3 3층,서울,서초구,방배동,서울/서초구,
1901,제로피부과의원,1621030347,https://www.zerodermaclinic.com/,서울특별시 서초구 강남대로 421 삼영빌딩 7층,서울,서초구,서초동,서울/서초구,
1902,히어피부과의원,1915335964,https://heerskin.com,서울특별시 서초구 서초대로77길 54 더블유타워 10층,서울,서초구,서초동,서울/서초구,
1903,나인피부과의원 강남,1272422504,http://www.9skin1.co.kr/,"서울특별시 서초구 강남대로 463 리젠메디컬타워 10층, 12층",서울,서초구,서초동,서울/서초구,
2928,뷰티라운지의원 방배점,1479665885,http://bangbae.beautyloungeclinic.com/,서울특별시 서초구 효령로33길 55 5층,서울,서초구,방배동,서울/서초구,
2684,강남역데이원의원,1387677364,http://www.gangnamdaero.dayoneclinic.co.kr/,서울특별시 서초구 강남대로 423 한승빌딩 4층,서울,서초구,서초동,서울/서초구,
2705,그리니피부과의원,1885609042,http://greenyskin.com/,서울특별시 서초구 방배천로2길 5 2층,서울,서초구,방배동,서울/서초구,
1531,메리트피부과의원,20080372,http://www.meritskin.co.kr/,서울특별시 서초구 방배로 95 5층,서울,서초구,방배동,서울/서초구,
1535,블레싱피부과의원,1005464305,http://blessingskin.co.kr/,서울특별시 서초구 반포대로 291 원베일리스퀘어 5층 507~510호,서울,서초구,반포동,서울/서초구,
2939,비비라인맆팅의원,13507190,http://vvline.co.kr/m,서울특별시 서초구 강남대로 463 지하2층,서울,서초구,서초동,서울/서초구,
2963,서울원피부과의원,1448522629,http://www.seoulone.co.kr/,서울특별시 서초구 고무래로 14 베뉴타워 3층,서울,서초구,반포동,서울/서초구,
509,서울크리스탈의원,1414349343,http://crystalskin.co.kr,서울특별시 서초구 서초중앙로 147 302호,서울,서초구,서초동,서울/서초구,
1887,순수안피부과의원,1328797059,http://soonsooan.co.kr/,서울특별시 서초구 사임당로 157 릿타워 4층 407호,서울,서초구,서초동,서울/서초구,
533,스노우글로벌의원,2016687597,https://gangnam-snow.co.kr,서울특별시 서초구 강남대로69길 8 5층,서울,서초구,서초동,서울/서초구,
1835,에세이피부과의원,36680191,http://www.essayskin.co.kr/,서울특별시 서초구 서초대로 317 건원빌딩 5층,서울,서초구,서초동,서울/서초구,
1511,옥건헤어라인의원,20299845,http://ok-hairline.com/intro.php,서울특별시 서초구 강남대로 535 프린스빌딩 6층,서울,서초구,반포동,서울/서초구,
1916,유영호피부과의원,13174396,http://www.scalingskin.co.kr/,서울특별시 서초구 강남대로 621 K TOWER 5층,서울,서초구,잠원동,서울/서초구,
1527,이나영피부과의원,13348372,https://www.leenayoungskin.com/,서울특별시 서초구 서초대로 6 4층,서울,서초구,방배동,서울/서초구,
1898,이지함피부과의원,19520829,https://www.ljh.co.kr/,서울특별시 서초구 강남대로 429 동일빌딩 5층,서울,서초구,서초동,서울/서초구,
3159,이춘봉피부과의원,12860328,https://www.lcbskin.com/,서울특별시 서초구 서초중앙로 230 동화반포프라자,서울,서초구,반포동,서울/서초구,
1884,자스민피부과의원,11699466,http://www.jasminett.com,서울특별시 서초구 신반포로 257 뉴타운빌딩 4층,서울,서초구,잠원동,서울/서초구,
1532,전혜주피부과의원,1981901488,http://hjskinclinic.com/,서울특별시 서초구 방배로 108 휴먼빌딩2층,서울,서초구,방배동,서울/서초구,
1904,지앤영피부과의원,31469722,http://www.gnyoungskin.com,서울특별시 서초구 강남대로 341 4층,서울,서초구,서초동,서울/서초구,
1537,톤앤업피부과의원,1908879886,http://tnuskin.com/,서울특별시 서초구 반포대로 291 2층 톤앤업피부과의원,서울,서초구,반포동,서울/서초구,
1539,리뉴미피부과의원 서초,20648766,http://www.rnmeskin.com/,서울특별시 서초구 효령로 279 삼경빌딩 2층,서울,서초구,서초동,서울/서초구,
2842,마이디피부과의원 신사,19737611,http://www.mydskin.co.kr/,서울특별시 서초구 강남대로 605 잠원동휴먼타워 5층,서울,서초구,잠원동,서울/서초구,
3109,오체안피부과의원 신사,2054428999,https://ozheanclinic.com/,"서울특별시 서초구 강남대로99길 9 4층, 5층",서울,서초구,잠원동,서울/서초구,
1899,클린업피부과의원 강남,11728429,http://www.upskingn.co.kr/,서울특별시 서초구 강남대로 429 유창빌딩 10층,서울,서초구,서초동,서울/서초구,
1834,닥터스피부과의원 반포점,1219718658,https://banpo.doctors365.co.kr,"서울특별시 서초구 서초중앙로 249 5층, 6층",서울,서초구,반포동,서울/서초구,
2953,새하얀피부과의원 방배점,13319904,http://www.whitskin.com,서울특별시 서초구 방배천로 5-3 도양빌딩 3층,서울,서초구,방배동,서울/서초구,
1915,오아로피부과의원 신사점,1726400651,https://oarods.co.kr/,서울특별시 서초구 강남대로 621 7층,서울,서초구,잠원동,서울/서초구,
2793,디라운지피부과의원,34897817,https://www.d-lounge.co.kr,서울특별시 서초구 강남대로 623 13층 디라운지피부과,서울,서초구,잠원동,서울/서초구,
1905,딜라이트피부과의원,1200486557,https://delight-skin.com/,서울특별시 서초구 강남대로 509 하늘안과빌딩 B동 4층,서울,서초구,반포동,서울/서초구,
1896,루트테마피부과의원,13494681,http://www.themeskin.kr/,서울특별시 서초구 강남대로 423 한승빌딩 7층,서울,서초구,서초동,서울/서초구,
2827,리마인드피부과의원,1281734938,https://remind-skin.com,서울특별시 서초구 강남대로 206 2층,서울,서초구,양재동,서울/서초구,
548,맑고고운라벨라의원,12015913,http://labellaclinic.com/,서울특별시 서초구 강남대로 455 태영데시앙루브 3층,서울,서초구,서초동,서울/서초구,
1510,모디헤어플란트의원,1660180885,http://www.modihairplant.com/,서울특별시 서초구 강남대로91길 13 모디빌딩 1층~5층,서울,서초구,잠원동,서울/서초구,
3008,신세계안피부과의원,1078397481,https://an-clinic.com/,서울특별시 서초구 신반포로 176 신세계백화점 강남점 하우스오브신세계 1M층,서울,서초구,반포동,서울/서초구,
1831,아름다운피부과의원,11730634,http://beautifulskin.mediguru.kr/,서울특별시 서초구 서초중앙로 229 2층 아름다운피부과,서울,서초구,반포동,서울/서초구,
1897,아이러브피부과의원,12837180,http://www.iloveskin.kr/,서울특별시 서초구 강남대로 423 한승빌딩 5층,서울,서초구,서초동,서울/서초구,
1534,연세스타피부과의원,1322969942,http://mystarskin.co.kr,서울특별시 서초구 방배로 83 7층,서울,서초구,방배동,서울/서초구,
1882,오아시스피부과의원,1224020985,http://www.oasisderm.co.kr,서울특별시 서초구 신반포로33길 27 파스텔프라자 3층,서울,서초구,잠원동,서울/서초구,
1888,프라이즈피부과의원,1055381077,https://prizemedi.com/,서울특별시 서초구 효령로 403 서초그랑자이상가 5층 513-516호,서울,서초구,서초동,서울/서초구,
3278,하루하나문민철의원,1158278418,https://haruhana-moon.imweb.me,서울특별시 서초구 마방로2길 57 2층,서울,서초구,양재동,서울/서초구,
1910,리프티크피부과의원 신사,1123496753,https://www.liftique.co.kr,서울특별시 서초구 나루터로 80 자은빌딩 6층,서울,서초구,잠원동,서울/서초구,
1538,브라이튼피부과의원 반포,1439956603,http://brightenskin.co.kr/,서울특별시 서초구 반포대로 287 321-324호,서울,서초구,반포동,서울/서초구,
1529,플로레스피부과의원 방배,1490001281,http://floresclinic.co.kr/,서울특별시 서초구 동작대로 118 방배 예다인 프라자 7층,서울,서초구,방배동,서울/서초구,
2893,미소가인피부과의원 방배점,20031135,http://www.misogain.co.kr/bb/,서울특별시 서초구 방배로 84 5층,서울,서초구,방배동,서울/서초구,
1540,타임리스피부과의원 교대점,1629715157,http://www.tlkyodae.com,서울특별시 서초구 서초중앙로 130 일이타워 3층,서울,서초구,서초동,서울/서초구,
1536,얼라이브피부과의원 반포본점,1873904388,http://aliveskin.co.kr,서울특별시 서초구 반포대로 291 원베일리스퀘어 4층,서울,서초구,반포동,서울/서초구,
1885,갤러리아피부과의원 반포잠원 본점,1198344235,https://galleriaskin.com/,서울특별시 서초구 잠원로4길 33-2 잠원동 스타빌딩 2층,서울,서초구,잠원동,서울/서초구,
3188,제이제이서연외과의원,13348443,https://www.jj-hair.co.kr/,서울특별시 서초구 강남대로 421 삼영빌딩 8층,서울,서초구,서초동,서울/서초구,
1907,임이석테마피부과의원 신사,13323823,https://www.beautyskin.kr,서울특별시 서초구 나루터로 78 임이석테마피부과 빌딩,서울,서초구,잠원동,서울/서초구,
1842,김연진의퓨린피부과의원,11887253,https://drpureen.com/,서울특별시 서초구 잠원로 24 반포자이프라자 4층,서울,서초구,반포동,서울/서초구,
673,사적인아름다움지유의원,1897340195,https://gu.clinic/,"서울특별시 서초구 서초대로77길 54 더블유타워 3층, 4층, 11층",서울,서초구,서초동,서울/서초구,
1832,와이케이박윤기피부과의원,33208983,http://www.doctoryk.com/,서울특별시 서초구 서초대로 316 하림인터내셔날 401호,서울,서초구,서초동,서울/서초구,
2975,세니아의원 1관,1389497649,http://xenia.clinic/,"서울특별시 서초구 강남대로 441 서산빌딩 4층, 13층",서울,서초구,서초동,서울/서초구,
1895,JM김정민피부과의원,1329847386,http://jmskin.co.kr,서울특별시 서초구 사임당로 158 리더스원상가 305호,서울,서초구,서초동,서울/서초구,
627,왕십리 밴스의원,2030450917,https://wangsimni.vandsclinic.co.kr/,서울특별시 성동구 왕십리로 333 5층,서울,성동구,하왕십리동,서울/성동구,vandsclinic
3115,왕십리 닥터쁘띠의원,1762318955,https://wangsimni.doctorpetit.com/,서울특별시 성동구 왕십리로 320 2층 203호,서울,성동구,도선동,서울/성동구,
2977,세린의원,1754693049,https://sereneclinic.kr/,서울특별시 성동구 아차산로 122 4층,서울,성동구,성수동,서울/성동구,
606,소수의원,1284629888,https://sosuclinic.com,서울특별시 성동구 상원1길 5 3층 소수의원,서울,성동구,성수동,서울/성동구,
563,퀸즈의원,1963556498,https://queensclinic.medisay.co.kr/,서울특별시 성동구 행당로 6 신세계오피스텔 2층,서울,성동구,금호동,서울/성동구,
620,밴스의원 성수,2071252886,https://seongsu.vandsclinic.co.kr/,서울특별시 성동구 아차산로 107 1층 밴스의원 성수,서울,성동구,성수동,서울/성동구,vandsclinic
