csv_no,place_id,naver_name,homepage_url
2114,11863699,아름다운나라피부과의원 명동점,http://www.globalanacli.co.kr/
2115,11868704,설피부과의원,http://www.seolskin.com/index.asp
2116,30938484,리더스피부과의원 목동트라팰리스점,https://leaders-mt.com/
2117,11844174,예인피부과의원,http://www.yeinskin-md.com/
2119,13296713,아이피부과의원,http://whiteipl.com/
2121,36276317,맑은성모 피부과의원,http://www.clearmary.com/
2122,1484966751,리멤버피부과의원 약수역점,http://rememberys.com
2124,13277687,에스앤유피부과의원,http://www.jongrosnu.com/
2126,1842533876,초이스피부과의원 평촌,https://skinchois.net/pyeongchon
2127,12771704,연세에스웰피부과의원,https://www.swellskin.com/
2128,19514469,홍피부과의원,http://www.hongskin.com/
2129,1073540490,맥스웰피부과의원 종로점,https://jongno.maxwellhair.com/
2130,21176231,강태욱피부과의원,http://ktwskin.co.kr/
2131,12048920,김동준피부과의원,http://www.hana-skin.com/
2132,20762323,엠제이(MJ)올피부과의원,http://www.mjallskin.co.kr/
2133,1266793255,아이리스피부과의원 성수,https://iris-derma.com
2135,1137402640,스누피부과의원,http://www.snuderm.com
2136,1033801174,서울올업피부과의원,https://www.allup.kr
2137,12785074,클래식피부과의원,http://www.classic-skin.com/
2138,1084536941,라온피부과의원,https://raonderma.com
2139,35978118,유앤아이피부과의원 왕십리점,https://www.wsnuni114.co.kr/
2140,1983303075,파스텔휴먼피부과의원,http://pastelskin.com/
2141,1567961281,포레스트피부과의원,https://forestskin.co.kr
2142,13191365,서아송피부과의원,http://www.sasclinic.com/
2143,34542205,리뉴미피부과의원 잠실,http://www.rnmeskin.com/
2144,13127296,예미고피부과의원,http://www.yemigo.co.kr/
2145,12010169,오라클피부과의원,http://www.oraclejs.com/
2146,12977883,소솜피부과의원,http://www.119som.com/
2147,20498601,연한풀피부과의원,http://www.tgskin.com/
2148,2057475895,벤자민피부과의원 명동,https://benjaminclinicmd.com/
2149,11532018,비앤씨피부과의원 건대점,http://laplusskin.com/
2150,20699911,연세힐피부과의원,http://www.healskin.co.kr/
2151,13221143,힐하우스피부과의원 건대점,https://healhousegd.com/
2152,12793782,플라워피부과의원,http://www.flowerskin.co.kr/
2153,37687036,홍피부과의원,http://www.hongskinclinic.com
2154,2049184691,셀로디피부과의원 강서점,https://ks.cellodyskin.com/
2155,1500877308,연세캔버스피부과의원,https://yscanvas.com/
2156,36604644,서대문우태하피부과의원,http://www.서대문우태하.com/
2157,1925969053,제이엘피부과의원,https://jlskinclinic.com/
2158,12814239,리뉴미피부과의원 홍제점,http://www.rnmeskin.com/
2161,19526846,서울참피부과의원,http://charmskin.net/
2162,13148038,리뉴미피부과의원 동대문점,http://www.rnmeskin.com/
2163,19521008,김영환피부과의원,http://김영환피부과.kr
2164,2056990683,잠실온피부과의원,https://ondermatology.com/
2165,2063181106,이스트피부과의원,http://estskin.co.kr/
2166,37575376,맑은문피부과의원,http://www.clearmoon.kr/
2167,12071128,잠실고운세상피부과의원,http://www.gowoonss.com/jamsil
2168,1923786316,봄봄피부과의원,http://bombomderma.com
2169,11538864,센스피부과의원,http://www.센스피부과.com/
2172,19515496,오라클피부과의원,http://www.hkoracle.co.kr/
2173,1176507854,닥터스피부과의원 잠실송파,http://jamsil.doctors365.co.kr/
2174,11543085,이고은피부과의원,http://www.ourskin.co.kr/
2175,19504262,프리마피부과의원 강서,https://www.primaderma.co.kr
2176,1988308026,동대문 닥터스피부과의원,https://dongdaemun.doctors365.co.kr
2177,1583668298,리멤버피부과의원 잠실나루역,http://rememberjs.com
2178,1853449771,오아로피부과의원 청량리,http://oarocnn.com
2180,1396593653,그랜트피부과의원,http://www.grantskin.com
2181,13096299,돈암고운세상피부과의원,http://www.gowoonss.com/donam
2182,12985428,듀오피부과의원,http://www.duoclinic.co.kr/
2183,1343973367,서울 더 맑은 피부과 의원,https://themalgeunskinclinic.com
2184,11881432,예인피부과의원 광진점,http://www.yeinskin-gg.com/
2185,13004832,CNP차앤박피부과의원 성신여대점,http://www.cnpskin.com/hos/main.php?groupid=cnpskin21
2186,37839542,미엘피부과의원,http://gs.mielskin.co.kr/
2188,12929780,예사랑피부과의원,http://paradox.ilikedoc.kr/
2189,12049090,연세모던피부과의원,http://www.ymodern.co.kr/
2190,11829763,연세피부과의원,http://www.skinyonsei.co.kr/
2191,1199693581,맑은우리피부과의원,http://clearus.co.kr
2192,12010169,오라클피부과의원,http://dfskin.co.kr/
2193,36283016,아름다운피부과의원,http://areumskin.com
2194,13526666,새하얀피부과의원 은평점,http://www.whitskin.com/
2195,1313756624,더끌림피부과의원,http://www.the-cclim.co.kr/?r=p
2196,12911256,오라클피부과의원 문정역점,http://oracleok.com
2197,422560394,연세희망피부과의원,http://www.heeskin.com/
2198,378959028,연세영피부과의원,https://yonseiyoungskin.medisay.co.kr
2199,2012003786,온오프피부과의원,https://onoffskin.imweb.me/
2200,21581929,휴먼피부과의원 강서,https://humangs.co.kr/
2201,851767849,윤스피부과의원,http://www.yoonskin.co.kr/
2202,11687661,김동건피부과의원,http://www.dkkskin.com/
2203,18851947,에스비피부과의원,http://www.ijinmi.co.kr
2204,1769256417,리윤피부과의원,http://www.leeyoonskin.com/
2205,35251778,휴먼피부과의원 은평점,http://humanep.co.kr/
2207,1787635483,닥터스피부과의원 은평점,http://eunpyeong.doctors365.co.kr
2209,11532498,채희재피부과의원,http://www.skinchae.co.kr/
2212,19524317,클렌피부과의원 송파잠실점,http://www.cleneskin.co.kr/
2213,2048541709,하이라인피부과의원,https://www.highlineskin.com
2214,1422363465,오가나셀피부과의원 마곡점,https://oganacell-magok.com
2215,1318664023,서울아트피부과의원,http://seoulartder.ad-media.kr/main
2216,1689399115,이든피부과의원,http://edenskin.co.kr
2217,12851811,천호이지함피부과의원,http://ch.ljh.co.kr/
2218,1459124883,나미피부과의원,http://namiskin.co.kr
2219,1883535987,멜로우피부과의원 천호점,http://www.doctormellow-ch.com/
2221,13585543,화이트피부과의원 천호,http://www.w-skin.co.kr/
2222,13316780,오라클피부과의원,http://www.oracleclinic.com/
2223,34897601,연세 아름다운 피부과의원,http://www.yonsei-beauty.com
2224,1654923801,웰스피부과의원 마곡,http://wellsclinic-magok.co.kr/
2225,11877509,차앤박피부과의원 천호점,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin11
2228,19513546,은평우태하피부과의원,http://www.epskin.com/
2230,13179938,나인피부과의원 연신내역,http://www.9skin.co.kr/
2231,31519998,연세SM피부과의원,http://yssmskin.com
2233,2083884555,숲피부과의원,https://www.soopdermatology.com/
2236,1346505858,청담엔케이피부과의원,http://www.nkskin.co.kr
2237,1549050552,갤러리아피부과의원 강동송파점,https://www.galleriaskings.com/
2238,1314478642,둔촌셀로디피부과의원,https://dc.cellodyskin.com/main.php
2239,37890942,에스앤유장승호피부과의원,http://www.snusinsa.co.kr/
2242,11874484,CNP차앤박피부과의원 부천점,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin19
2243,13312155,오라클피부과의원,http://www.skinland.com/
2245,19533862,백피부과의원,http://skindr.co.kr/
2249,13483539,노원우태하피부과의원,http://www.skinbest.co.kr/
2256,19521395,맑은성심피부과의원,http://www.pureheart.kr
2257,13475375,위드피부과의원,http://www.withderma.co.kr/
2259,12790688,온누리피부과의원,http://www.onnuriskin.co.kr/
2261,19994463,자이안피부과의원,http://www.zaian.co.kr/
2262,19514399,아벨피부과의원,http://www.abelskin.com/
2264,19534748,맑은피부과의원,https://clearder.qshop.ai/
2265,34078973,아름다운피부과의원,http://www.areum-skin.co.kr/
2266,11539925,체인지미피부과의원,http://www.change-me.com/
2268,1312202331,하늘호수피부과의원,http://www.skylakeskin.com/
2269,1850938822,강동오아로피부과의원,http://oarogd.com
2270,1048170895,하얀나라피부과의원,http://www.hanacli.co.kr/
2272,37839542,미엘피부과의원,https://short.ddocdoc.com/6myur2
2279,1842533876,초이스피부과의원,https://skinchois.net/hagye
2280,1566282395,스타피부과의원,http://starderm.co.kr/
2282,13081645,연세애드미피부과의원,http://www.addmiskin.com
2283,1300768153,타임리스피부과의원 고덕점,http://tlskin.kr
2285,1140242962,휴킨스피부과의원,http://www.hukins.co.kr
2290,1048170895,하얀나라피부과의원,http://www.white365.co.kr/
2292,1691638330,더스킨피부과의원,https://derskin.kr
2295,1304711274,리멤버피부과의원 노원,https://rememberno1.com
2297,11554406,클린업피부과의원 노원,http://www.upskinnw.co.kr/
2298,11541191,행복한피부과의원,http://www.happyskin.co.kr/
2299,12981278,강북이지함피부과의원,http://kb.ljh.co.kr/
2300,13087404,유앤영피부과의원 노원,https://youryoungskin.com/
2301,19732989,닥터로피부과의원,http://rhoskin.com/
2303,1133584053,행복한제이피부과의원,http://www.happyskin2.co.kr
2308,13467200,오아로피부과의원 노원본점,https://oaroskin.com
2313,1002324944,연세늘봄피부과의원,http://연세늘봄피부과.kr/
2315,37839542,미엘피부과의원,http://mielms.com/
2324,36283016,아름다운피부과의원,http://beautifulskin.kr/intro/map.asp
2337,11874484,인천CNP차앤박피부과,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin13
2351,13304725,미소가인피부과의원 일산점,http://www.misogain.co.kr/is/
2352,37839542,미엘피부과의원,http://sg.mielskin.co.kr
2355,13096274,일산고운세상피부과의원,http://www.gowoonss.com/ilsan
2356,37839542,미엘피부과의원,http://ic.mielskin.co.kr/
2361,36283016,아름다운피부과의원,http://www.arumskin.co.kr
2379,36283016,아름다운피부과의원,http://www.thebeautifulclinic.com/
2380,11874484,차앤박피부과의원 의정부점,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin17
2383,13312155,오라클피부과의원 검단점,http://www.skinland.com/html/inchon.php
2387,19524317,클렌피부과의원 송도점,http://www.cleneskin.co.kr/
2409,37839542,미엘피부과의원,http://gp.mielskin.co.kr/
2419,19516795,예스피부과의원,http://yesdermatology.com/
2426,11874484,차앤박 피부과의원 평택점,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin14
2429,32472870,수피부과의원,http://www.sooskinch.co.kr/
2431,11874484,CNP차앤박피부과의원 천안시청점,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin07
2432,36663015,성모피부과의원,http://www.smskin.co.kr/
2434,13316780,오라클피부과의원 천안신부점,http://www.oracleclinic.com/
2435,11874484,씨앤피차앤박피부과의원 천안아산역점,http://www.cnpskin.com/hos/main.php?groupid=cnpskin23
2438,19501338,피부사랑피부과의원,http://www.loveskin.co.kr
2441,11829763,연세피부과의원,http://www.yonsei-skin.kr/
2448,1317814625,서울피부과의원,https://csderma.kr/
2449,1709145105,블랑피부과의원,https://sites.google.com/view/blancskin
2454,11829763,연세피부과의원,http://www.yonseiderma.com/
2469,1566282395,스타피부과의원,http://www.starderma.co.kr/
2477,36283016,아름다운피부과의원,http://beautiskin.co.kr/
2479,36283016,아름다운피부과의원,http://군산아름다운피부과.com
2481,1317814625,서울피부과의원,http://seoul-skin.kr/home/
2486,11614171,박성현피부과의원,http://www.psh-skin.com
2496,13316780,오라클피부과의원 대구점,http://www.oracleclinic.com/new/doc/net_main.php?netId=14
2506,31699838,진피부과의원,http://jinskins.com
2518,36561630,애플피부과의원,http://www.appleskin.net/
2529,36283016,아름다운피부과의원,http://beauskin.co.kr
2534,31699838,진피부과의원,http://www.jinpibu.com
2537,21560530,미모아피부과의원,http://www.mimoaskin.com/
2539,12010169,오라클피부과의원,https://kjoracle.com
2554,12010169,오라클피부과의원,http://oraclekjbs.com
2558,12006595,고운피부과의원,http://www.lovelyskin.co.kr/
2564,12006595,고운피부과의원,http://www.jjgoun.co.kr/
2571,1317814625,서울피부과의원,http://seoulskinclinic.ilikedoc.kr/
2574,1048170895,하얀나라피부과의원,http://www.hayanskin.co.kr/
2575,13250868,고운피부과의원,http://www.goun-skin.co.kr/
2576,36283016,아름다운피부과의원,http://www.창원피부과.한국/
2588,12006595,고운피부과의원,http://gwskinus.com/
2590,11525253,서피부과의원,https://yeosuderma.com
2591,1266078485,더퍼스트피부과의원 부산본점,https://thefirstskin.co.kr/
2592,782906021,베스트피부과의원,https://www.bestskin.co.kr/
2594,1380151526,아르테피부과의원,https://artederm.co.kr
2595,13249911,박형근피부과의원,http://www.pibujoa.co.kr/
2596,1803111380,로아르피부과의원,http://www.loarclinic.com/
2597,1816791091,아카데미피부과의원,http://academydermatology.co.kr/
2598,1701465096,더고운피부과의원,https://www.thegounskin.co.kr
2599,37014166,파크피부과의원,http://parkderma.com/
2600,38507408,벧엘피부과의원,http://collagenbooster.mediguru.kr
2601,1642603713,포슬린피부과의원,http://porcelainclinic.com/
2602,20251684,동래준피부과의원,http://juneskin.co.kr/
2603,1604541088,선샤인피부과의원,http://sunshineskin.co.kr/
2604,1252493453,명지맑은피부과의원,http://맑은피부과.com/
2605,19532963,미래피부과의원,https://lij422.wixsite.com/miraeclinic
2606,1525881981,고운세상피부과의원 서부산점,http://gowoonsesang.kr/
2607,1264987300,메이준피부과의원,http://www.메이준피부과.com/
2608,33564942,오즈피부과의원,http://ozskin.co.kr/
2609,1394039574,더원피부과의원,http://theonederma.co.kr/
2610,1070272170,선샤인피부과의원,https://sunshineskin.kr/
2611,38331589,리제피부과의원 부산서면,https://www.lissederma.co.kr/
2612,1485363561,성재영이즈피부과의원 부산서면,http://easeskin.co.kr
2613,13459521,에스피부과의원,http://smsskin.com/
2614,1574757001,셀렉트피부과의원,http://www.sltskin.com/
2615,12020103,스타피부과의원 부산서면,http://www.star-pibu.co.kr
2617,1280489603,이현재피부과의원 부산서면,http://www.busanskin.co.kr/
2618,36912384,노블레스피부과의원,http://noblesse-pibu.com
2619,478250556,아름다운피부과의원,http://beautiskin.kr/
2620,11622069,부산이지함피부과의원,http://www.ljh.co.kr/
2621,1728673659,당신의피부과의원,http://yourskinclinic.co.kr/
2622,33595775,고운세상 김양제장봉석피부과의원,http://www.doctorkim.com/
2623,34773925,기장필피부과의원,http://feelskin.kr/
2624,12973830,백천피부과의원,http://backcheon.co.kr/
2625,37384125,수영센텀피부과의원,http://bcskin.kr/
2626,11603318,킴스피부과의원 대신,http://www.skin-today.co.kr
2627,11476092,신세계피부과의원,http://www.skinnew.co.kr/
2628,12925021,킴스피부과의원 해운대센텀,http://www.skin-today.com
2629,1856818558,지유네피부과의원,http://www.jiune.co.kr/
2630,11873645,박준형피부과의원,http://www.beautyfourseasons.com/
2631,1767857136,데르마피부과의원 해운대센텀,https://www.dermapibu.com/
2632,13251057,현명기피부과의원,http://www.hyunskin.com/
2633,37615167,맑은피부과의원,http://www.thepureskin.co.kr/
2635,294024831,더퍼스트피부과의원 대연,http://www.gowoonskin.com/
2636,13249383,고운피부과의원,http://gounnpo.com/template/main/main.php
2637,1074010845,셀리즈피부과의원,http://cellleeds.com
2638,31872092,오라클피부과의원,http://oracle.allthemedi.com/
2639,1317814625,서울피부과의원,http://beautyall.allthemedi.com/
2640,1233352132,리엔하이피부과의원,http://www.rienhighdermatology.com
2641,1048170895,하얀나라피부과의원,https://whitenaraskin.com/
2642,31699838,진피부과의원,http://jinskin.co.kr/main/main.php
2643,11660560,아름다운피부과의원,http://www.npibu.co.kr/
2644,12006595,고운피부과의원,http://goun-skin.ilikedoc.kr
2645,782906021,베스트피부과의원,http://www.bestofskin.co.kr/
2647,19519207,제주아름다운피부과의원,http://jjbtskin.com/
2648,33944986,와인피부과의원,http://www.wynecare.com/
2660,1844344590,쁨글로벌의원,https://global.ppeum.com/?lan=global_eng
2667,2093880278,포레나의원 홍대,https://www.forenaclinic.com/
2672,1950638728,365다움의원,http://www.dawoomclinic.co.kr/
2678,1813694373,리쥬엘의원 강남,https://gangnam.rejuel.com/
2683,1010494019,강남아이디의원,https://gn.idclinic.co.kr/
2684,1387677364,강남역데이원의원,http://www.gangnamdaero.dayoneclinic.co.kr/
2688,1568088519,갤러리아피부과의원 성북,https://galleriaskinsb.com
2690,1517399102,건대 닥터쁘띠의원,https://kondae.doctorpetit.com/
2691,12861474,계피부과의원,http://kye-skin.kr/
2692,2007515241,메이퓨어의원 고덕점,https://www.maypureclinic.com/ko/
2694,1442964250,고운채로의원,http://staybeautiful.co.kr/
2704,2044554538,꼬모의원,https://como.clinic/
2705,1885609042,그리니피부과의원,http://greenyskin.com/
2707,1291514703,글로우의원,https://www.glowclinic.co.kr/
2708,36662988,글로웰의원,https://www.glowell.co.kr/
2709,1183997065,기브미의원 강남,http://givemedr.com/
2718,2085876585,김재선피부과의원,http://nice080.co.kr/024550080/index.asp
2726,103304847,나라온의원,https://nalaon.imweb.me/
2728,13114270,나이스피부과의원,http://www.eniceskin.co.kr/
2732,13157627,노바피부과의원,http://www.novanova.co.kr/
2734,38667180,노블클래식의원 강동,http://noblegd.com/
2737,35524500,뉴센스의원,https://newsense2022.tistory.com/
2738,1336726778,뉴엘라인의원,https://newlssclinic.co.kr/
2743,1687821807,다올린의원,http://daolin.co.kr/
2745,1010574050,다태나의원,http://datena.kr/
2746,1455634319,닥터뉴셀의원 강남본점,https://drnewcell.com/
2750,408333644,닥터봄의원,http://www.doctorbom.co.kr/
2751,1670770936,닥터쁘띠의원 노원,https://nowon.doctorpetit.com/
2753,1523065743,닥터쁘띠의원 명동점,https://myeongdong.doctorpetit.com/
2755,1225281481,닥터스피부과의원 강북미아점,https://mia.doctors365.co.kr/
2760,1284843923,닥터제이미의원,http://www.dr-jamie.kr/
2767,2069645030,더아름다운의원,http://www.beautifulclinic.net
2768,2087004894,더결의원,https://thekyeol.com/
2770,1269833256,더리턴피부과의원 서울마곡점,http://thereturnclinicseoul.com/
2774,1707070138,더바디쉼의원,https://thebodyshim.com/
2775,1740584382,더블에이의원,http://www.doubleaclinic.com/
2776,33618063,더블유의원,http://www.wclinics.co.kr/
2777,1275280379,더빛나의원,https://thebitnaclinic.com/
2781,1400380582,더원츠의원,http://twscmobal.com/
2782,1402211314,더윤피부과의원,http://theyoonclinic.com/
2785,1888738220,더클리어의원,http://www.jnd7.com/index.php?control=html&mg=sub01&p_id=010206_2&sca=반포점
2788,1001845876,더힐피부과의원 동대문,https://thehealddm.com
2789,1012049116,데이뷰의원 건대입구역,https://daybeauclinic04.com/branch/
2791,1447475135,데이원의원 강남본점,https://gangnam.dayoneclinic.co.kr/sub/main/main.asp
2792,1991059610,도움의원,http://www.doumclinic.com/
2793,34897817,디라운지피부과의원,https://www.d-lounge.co.kr
2796,1206574387,디앤써피부과의원,https://danswerskin.com/
2799,1404886223,디의원,http://dclinic.co.kr/
2804,1808112107,라두스의원,https://ladouceclinic.imweb.me/
2805,21728106,라르떼의원 화곡점,http://larte.kr/hwagok/
2808,13412468,라엘르의원,http://www.jnd7.com
2809,38729367,라인업의원,http://lineupclinic.co.kr/
2811,1153013447,라포엘의원,https://rappoelclinic.co.kr/
2812,13087001,라플레르의원,http://www.lafleurclinic.com/
2813,13357726,래미피부과의원,http://www.raemiskin.co.kr/
2814,1710790208,레디피부과의원,https://www.redi-skin.com/
2819,12022382,로하스의원,http://www.drlohas.com/
2821,12853234,루비의원,http://www.rubyclinic.co.kr/
2827,1281734938,리마인드피부과의원,https://remind-skin.com
2829,1174276657,리멤버피부과의원 강동,http://rememberkd.com/
2830,1382592579,리멤버피부과의원 강서마곡점,http://remembergs.com/
2831,2016111974,리베리의원 마포,https://mp.reberryclinic.com/
2832,2029520414,리브힙의원,https://www.libhibclinic.com
2833,166945703,리의원,http://www.reclinic.co.kr/
2836,12800420,리퓨어피부과의원,http://www.repure.kr/2013/
2842,19737611,마이디피부과의원 신사,http://www.mydskin.co.kr/
2843,21430933,마이디피부과의원,http://www.mydskin.co.kr/
2849,13488599,맑은연세의원,http://www.pureysclinic.co.kr/
2850,1224739010,맑은윤의원,http://www.dryoonclinic.com
2851,1892217297,맑은의원,https://cleanclinic.imweb.me
2853,19861858,망우이지함피부과의원,http://mw.ljh.co.kr/
2856,1727090481,메이린의원 잠실롯데호텔,https://maylin.co.kr/
2857,1311970452,메이퓨어의원 시청역점,https://www.maypureclinic.com/ko/
2859,1163606853,멜로우피부과의원 강북본점,http://doctormellow-db.com/
2860,13172852,명동고운세상피부과의원,http://www.beautyforever.co.kr
2861,1637186355,리베리의원 명동점,https://md.reberryclinic.com/
2863,2078856916,뷰티온의원 명동,https://myeongdong.beautyon.co.kr/
2864,2090172149,명동비엘에스의원,https://www.blsclinic7.com/
2867,1877305350,모먼트의원,http://momentclinic.com/
2869,11853207,모션의원,http://www.motionclinic.co.kr/
2871,1584415518,모찌의원,https://www.mocci.clinic/
2872,1326163525,모텐셜의원,https://www.motential.co.kr/
2874,13096280,목동고운세상피부과의원,http://www.gowoonss.com/mokdong/
2879,19832790,뮤즈의원 신촌,http://museclinic.co.kr/sinchon/p
2882,1427895211,미라벨의원,http://www.mirabelclinic.co.kr/
2884,13503891,미래의원,http://www.miraeskin.co.kr
2886,207085573,미러의원,http://www.mirrorclinic.com/
2888,1497623519,미모드림의원,https://mimodream.co.kr/
2891,38273799,미서울의원,http://www.meseoulclinic.co.kr/
2892,20481099,미셀의원,https://mecellclinic.imweb.me
2893,20031135,미소가인피부과의원 방배점,http://www.misogain.co.kr/bb/
2898,11871504,미애로여성의원 중랑,http://www.miaerojr.com/
2899,12920733,미앤미의원 노원,https://nw.branch.mimimi.co.kr/index.php
2900,35640588,미앤영의원,http://cafe.naver.com/beautyandyoung/9
2901,1874390243,미엘르의원,http://mielleclinic-ydp.com/new/
2903,1155277599,미케이의원,http://mikclinic.com/
2907,11864986,바롬의원,http://www.varomclinic.co.kr/
2909,13180874,박앤박피부과의원,http://www.parknpark.co.kr/
2913,151940084,밝은얼굴의원,http://thebrightface.com/
2914,1355076865,밤비의원,http://bambiclinic.com/
2917,1388103391,밴셀의원,https://www.vencellclinic.com/
2918,1130620268,밴스의원 용산역,https://yongsan.vandsclinic.co.kr/
2920,1098492787,벨로의원,https://www.belloclinic.com
2921,2050717972,벨리스성수의원,http://bellisclinic.com/
2925,35849243,봄스피부과의원,http://www.bomsskin.com
2926,13271803,봄여름가을겨울피부과의원,http://www.ydp4clinic.co.kr/
2928,1479665885,뷰티라운지의원 방배점,http://bangbae.beautyloungeclinic.com/
2929,1665396374,뷰티스카이의원 강동천호,https://www.beautyskyclinic.com/
2930,1305919715,뷰티스톤의원 합정역,http://beautystone1.com/
2931,1192876818,브라이트피부과의원,https://brightskinseoul-kr.imweb.me/
2937,1018630347,비본영의원,https://bebornyoung.com/s/dlwa5
2939,13507190,비비라인맆팅의원,http://vvline.co.kr/m
2940,1340574574,비스포크의원,http://www.bespokeclinic.co.kr/
2941,12782967,비앤씨피부과의원,https://www.bncskin.com/
2945,13187275,빈센트의원,http://beensent.co.kr/
2947,11830611,뽀얀피부과의원,http://www.poyan.co.kr/
2948,1745126784,쁘띠플러스의원,https://petitplus.co.kr/
2949,2070275462,사당 서울뷰의원,https://seoulview-sadang.imweb.me/
2953,13319904,새하얀피부과의원 방배점,http://www.whitskin.com
2954,1090914445,샤이니의원,http://www.shinyclinic.co.kr/
2955,1883636153,샤인빔의원 강서,http://gangseo.shinebeam.co.kr/
2961,1547158180,서울새로운피부과의원,http://denovo.kr/
2962,37572580,서울에스의원 서초교대역,http://www.seoulsclinic.co.kr/
2963,1448522629,서울원피부과의원,http://www.seoulone.co.kr/
2964,1243588461,서울의원,http://www.seoulkim.co.kr
2966,34795838,서울진피부과의원,http://www.jinskin.net/
2968,1317814625,서울피부과의원,http://www.seoulskin.com/
2974,1178136535,세가지소원의원 명동점,https://twmyeongdong.com/
2975,1389497649,세니아의원 1관,http://xenia.clinic/
2977,1754693049,세린의원,https://sereneclinic.kr/
2979,2016805586,셀린의원 강남역점,https://www.cellinclinic9.com
2980,2000259691,셀린의원 잠실점,https://www.cellinclinic13.com/
2981,2018627128,셀린의원 홍대점,https://www.cellinclinic4.com/
2982,1062567443,셀린의원 명동점,https://www.cellinclinic8.com
2984,1351202046,셀앤케이의원 강서 마곡,https://www.cellnk.com
2992,1783737828,수지의원,http://sjpsder.com/
2997,21033658,스키니크의원 강남역점,http://www.skinique.co.kr/
2999,13289689,스타일미의원,http://www.stylemeclinic.co.kr/
3000,1673245622,슬림영의원,https://www.slimyoung.co.kr/
3003,1779085215,시크릿의원,https://mysecretclinic.com/
3006,1103320291,신사에그의원,https://eggclinic.co.kr/
3008,1078397481,신세계안피부과의원,https://an-clinic.com/
3010,1551808137,써밋의원 광화문역,http://www.summitclinic.co.kr/
3013,1271648307,아르떼의원 서초 본원,http://www.arteclinic.co.kr/
3014,1256803607,아르스킨의원 홍대점,https://www.arskinclinic.co.kr/
3015,20373503,아름다운미탐의원 명동,http://www.mitam.co.kr
3017,13486335,아비쥬의원 명동,http://www.wynnclinic.com
3018,38453978,아비쥬의원 여의도,http://www.abijouclinicyeo.com/
3021,2060744426,아윤의원 강남,http://ayunclinic.com
3032,11874484,양재차앤박피부과의원,https://www.cnpskin.com/pc/branch/main/main.html?jijummid=cnpskin25
3041,37558469,에스준의원 신도림점,http://sjune.co.kr/
3048,2097000932,엘리야의원,https://elliyaclinic.com
3051,31699574,엘클래식의원,https://www.lcseoul.com/
3054,1306308215,여름의원 강남,http://www.summerclinic.co.kr/
3055,1986679419,여의도상한가의원,http://www.shgclinic.com/
3056,1146311290,연세41피부과의원,https://yonsei41.imweb.me/
3057,1569394859,연세고운미의원,https://ys-gounmi.my.canva.site/dagbxuq86yo
3058,13348031,연세그린의원,http://www.clinicgreen.co.kr/
3059,12757908,연세노블의원,http://www.ysnoble.com
3063,21530548,연세마이뷰의원,http://www.mybeauti.co.kr/
3064,12887311,연세메디노블의원,http://www.medinoble.com
3065,1299663122,연세미라클의원,http://www.ysmiracle.com/
3068,11706581,연세미타임피부과의원,http://www.metime.co.kr/
3074,1120188370,연세셀즈의원,https://www.cellzclinic.com/
3076,12848430,연세지움피부과의원,http://www.ziumskin.com/
3082,37264485,연세티트리의원,http://www.teatreeclinic.kr/
3087,1454943334,영영영의원,https://www.000clinic.com
3092,1714521183,예안피부과의원,https://yeanskin.com/
3098,1847188823,오가나셀피부과의원 잠실점,https://www.oganaskinjamsil.com/
3099,19449264,오라쁘띠의원,http://www.auraskin.co.kr/default/
3104,1364121519,오르세의원,https://www.orsayclinic.co.kr/main
3105,36999470,오블리주의원 홍대,http://ohvelyjoo.com/
3106,1236380561,오션의원,https://gangnam.oceanclinic.co.kr/
3109,2054428999,오체안피부과의원 신사,https://ozheanclinic.com/
3113,31751698,온앤업의원 마포공덕,http://www.conu.co.kr/
3115,1762318955,왕십리 닥터쁘띠의원,https://wangsimni.doctorpetit.com/
3117,21667159,우리들의피부과의원,http://weskindu.mediguru.kr/
3121,1511560301,위드셀의원,http://misfillclinic.com/
3124,20059232,유레카피부과의원,http://www.eurekaskin.com
3127,1015848580,유스의원,https://yeouido.youthclinic.co.kr/
3133,1040098991,유어스킨의원,http://yourskinclinic.kr/
3135,1626919400,유어힐의원 구로,https://yourhealclinic.com/s/zivo2
3137,1211061420,유의원,http://youclinic.co.kr/
3140,1209682419,유픽의원 홍대,https://hd.upicclinic.com/index.php
3141,1049783419,윤수정의원,https://yoonclinic.mobidoc.us/
3143,1952981219,은평아이디의원,https://ep.idclinic.co.kr/
3147,1410295916,이레피부과의원,https://jirehderma.co.kr
3156,36250412,이지함피부과의원 여의도,http://www.ljh.co.kr
3157,19521641,이지함피부과의원,http://id.ljh.co.kr/
3159,12860328,이춘봉피부과의원,https://www.lcbskin.com/
3171,1391474943,자라다의원,https://jarada.kr/
3173,20519291,잠실 비엘에스의원,https://www.blsclinic6.com/index.php
3174,1175740699,예쁨주의쁨의원 잠실,https://jamsil.ppeum.com/
3176,19514392,전장원피부과의원,http://junnskin.co.kr/
3177,1513149479,점선면의원,http://www.jsm-clinic.co.kr/
